,Unnamed: 0,id,host_is_superhost,host_identity_verified,bedrooms,beds,accommodates,number_of_reviews,review_scores_rating,reviews_per_month,amenities_count,host_listings_count,instant_bookable,reviews_per_month.1,price,predicted
4084,16266,37359059,1,1,0.0,1.0,2,13,98.0,1.29,31,1.0,0,1.29,63,115.40684540297343
4085,16279,37441629,0,1,1.0,2.0,4,7,80.0,0.49,12,0.0,1,0.49,140,164.0381555790975
4086,16283,37451508,0,1,2.0,2.0,4,3,90.0,0.21,14,0.0,0,0.21,250,188.0673042599629
4087,16284,37452579,1,0,0.0,1.0,2,11,96.0,0.78,24,0.0,0,0.78,105,106.76325856349591
4088,16287,37470006,0,1,1.0,1.0,2,7,100.0,0.5,12,0.0,0,0.5,130,114.9880988925256
4089,16293,37482771,0,1,1.0,1.0,2,2,100.0,0.14,25,0.0,0,0.14,175,136.33489056594948
4090,16294,37487551,0,0,1.0,1.0,2,2,100.0,0.16,9,1.0,0,0.16,100,112.21744813356564
4091,16298,37491799,0,1,1.0,1.0,2,1,100.0,0.08,18,0.0,0,0.08,250,126.76209697803893
4092,16302,37507709,0,0,1.0,2.0,3,1,100.0,0.08,10,0.0,0,0.08,150,136.24126516421302
4093,16303,37510618,0,0,1.0,1.0,2,5,100.0,0.38,11,0.0,1,0.38,140,113.22697183645933
4094,16316,37566934,0,0,1.0,1.0,2,3,100.0,0.21,11,0.0,1,0.21,95,114.48662972981872
4095,16317,37575828,0,1,1.0,1.0,2,0,0.0,0.0,18,1.0,0,0.0,299,135.40453459102875
4096,16318,37576273,0,1,1.0,1.0,2,0,0.0,0.0,9,0.0,1,0.0,165,122.29550478361816
4097,16323,37581675,0,0,1.0,3.0,4,9,82.0,0.64,9,0.0,0,0.64,160,154.53122955061968
4098,16326,37585995,0,1,2.0,3.0,4,3,87.0,0.21,13,2.0,0,0.21,118,186.23269843955842
4099,16327,37591658,0,1,2.0,2.0,4,1,0.0,0.14,5,0.0,0,0.14,180,182.44598484357743
4100,16332,37614789,0,1,1.0,1.0,2,1,100.0,0.1,21,0.0,0,0.1,110,130.93594924850112
4101,16335,37652631,0,1,2.0,2.0,4,2,90.0,0.15,23,1.0,0,0.15,180,202.05937894306305
4102,16337,37655830,0,1,1.0,1.0,2,0,0.0,0.0,36,1.0,1,0.0,248,161.62433587156238
4103,16338,37659717,0,0,1.0,1.0,2,1,0.0,0.08,13,1.0,1,0.08,180,126.39210995904351
4104,16344,37694933,0,1,1.0,1.0,1,8,96.0,0.57,21,0.0,1,0.57,65,103.60398855801357
4105,16346,37697877,0,0,1.0,0.0,4,0,0.0,0.0,15,1.0,1,0.0,225,180.67651763915654
4106,16347,37703712,0,1,1.0,1.0,2,67,92.0,5.42,39,1.0,1,5.42,31,118.82338033652242
4107,16348,37703830,0,0,1.0,1.0,2,9,93.0,0.74,27,0.0,0,0.74,91,133.63642271563606
4108,16353,37716092,0,1,1.0,2.0,2,7,86.0,0.53,21,1.0,1,0.53,120,127.90559817567514
4109,16355,37736738,0,0,1.0,1.0,3,7,100.0,0.53,44,0.0,0,0.53,125,183.48992494629988
4110,16357,37742085,0,0,0.0,1.0,2,4,90.0,0.29,21,1.0,1,0.29,135,109.3957277375717
4111,16358,37743401,0,0,1.0,1.0,2,7,91.0,0.52,12,0.0,0,0.52,100,113.87258324917595
4112,16360,37745446,0,0,1.0,1.0,2,32,97.0,2.27,20,1.0,0,2.27,100,112.29984346428716
4113,16361,37748130,0,0,3.0,3.0,4,7,100.0,0.52,25,1.0,0,0.52,200,218.08361403198143
4114,16368,37778435,0,0,1.0,1.0,2,1,0.0,0.08,12,1.0,0,0.08,125,124.55356652364597
4115,16371,37797411,0,1,1.0,1.0,2,71,95.0,5.06,20,2.0,1,5.06,30,94.13107722280755
4116,16373,37797868,0,1,1.0,1.0,2,47,88.0,3.37,14,4.0,1,3.37,183,100.0360733908757
4117,16381,37819327,1,0,1.0,1.0,2,4,100.0,0.31,13,2.0,0,0.31,175,115.71758244526562
4118,16382,37821779,0,0,2.0,2.0,3,2,100.0,0.15,14,0.0,1,0.15,200,162.07459971022803
4119,16393,37869132,0,1,2.0,2.0,4,1,100.0,0.08,14,0.0,0,0.08,165,188.33630511187727
4120,16403,37883269,0,0,1.0,1.0,2,0,0.0,0.0,9,0.0,1,0.0,150,120.64653466237897
4121,16412,37925940,1,0,1.0,1.0,2,15,100.0,1.09,32,2.0,1,1.09,80,137.49173196006018
4122,16413,37926858,0,1,2.0,3.0,4,3,100.0,0.22,33,0.0,0,0.22,149,212.65493536752393
4123,16414,37927536,0,1,1.0,1.0,2,39,91.0,2.91,21,2.0,1,2.91,29,112.18258623029655
4124,16415,37929952,0,1,1.0,1.0,2,2,100.0,0.2,14,0.0,0,0.2,120,120.18832990217653
4125,16429,38014509,0,0,0.0,1.0,2,7,97.0,0.52,11,0.0,1,0.52,80,92.2172938428372
4126,16432,38022495,0,0,1.0,1.0,2,0,0.0,0.0,15,0.0,0,0.0,100,128.84424413401513
4127,16435,38034044,0,0,1.0,2.0,2,4,100.0,0.29,24,0.0,0,0.29,195,130.27531465538272
4128,16440,38055121,0,0,4.0,3.0,5,1,100.0,0.11,14,1.0,0,0.11,375,250.1121438514848
4129,16443,38056984,0,1,3.0,1.0,4,0,0.0,0.0,14,0.0,0,0.0,300,218.43279273266972
4130,16448,38094395,0,0,2.0,2.0,2,0,0.0,0.0,27,1.0,0,0.0,50,165.00374022550795
4131,16449,38096166,0,1,1.0,1.0,2,4,95.0,0.3,9,0.0,0,0.3,140,112.60917259593549
4132,16450,38098634,0,0,1.0,1.0,2,1,100.0,0.08,11,0.0,1,0.08,190,115.50393007695166
4133,16455,38120389,0,0,1.0,2.0,3,0,0.0,0.0,14,0.0,1,0.0,350,150.43811551374924
4134,16456,38121634,0,0,1.0,1.0,2,3,87.0,0.23,19,0.0,0,0.23,117,126.40464052316493
4135,16460,38148216,0,0,2.0,3.0,4,5,100.0,0.4,26,2.0,0,0.4,300,200.8781288159027
4136,16463,38154421,0,1,3.0,2.0,5,1,100.0,0.09,32,0.0,0,0.09,260,258.7669410635401
4137,16465,38160039,0,1,1.0,2.0,4,3,100.0,0.23,25,5.0,1,0.23,149,186.29484406041985
4138,16466,38160285,0,0,2.0,3.0,2,15,100.0,1.11,25,3.0,0,1.11,150,145.75611305412886
4139,16472,38173937,0,1,2.0,2.0,4,6,90.0,0.49,17,1.0,0,0.49,230,190.97037729422016
4140,16474,38182173,1,1,1.0,2.0,3,20,97.0,1.5,18,1.0,1,1.5,139,138.2732841486412
4141,16480,38214492,0,1,1.0,1.0,2,17,100.0,1.32,26,1.0,0,1.32,91,129.62920565241438
4142,16483,38259020,0,1,1.0,1.0,2,1,100.0,0.08,7,0.0,0,0.08,140,111.03111029692879
4143,16484,38260444,0,1,1.0,1.0,2,3,100.0,0.31,12,0.0,1,0.31,120,116.95384166007752
4144,16486,38277051,0,1,1.0,1.0,2,0,0.0,0.0,24,1.0,0,0.0,190,144.04147200922216
4145,16490,38284359,0,0,1.0,1.0,2,7,100.0,0.54,13,0.0,0,0.54,130,114.53198453969941
4146,16496,38319342,1,0,1.0,1.0,2,5,100.0,0.42,12,0.0,0,0.42,93,112.27922154720764
4147,16497,38319415,0,1,1.0,1.0,2,3,100.0,0.25,18,2.0,0,0.25,98,126.78205634880715
4148,16500,38337368,0,0,1.0,1.0,2,9,100.0,0.68,16,1.0,0,0.68,65,118.39591566101225
4149,16506,38345970,0,0,1.0,1.0,2,5,80.0,0.38,7,1.0,1,0.38,120,109.63729084648199
4150,16511,38371742,1,1,1.0,1.0,3,6,97.0,0.49,23,9.0,0,0.49,275,159.44532721495122
4151,16513,38379431,0,1,1.0,3.0,2,6,87.0,0.45,13,1.0,1,0.45,40,115.12541798105454
4152,16515,38382746,0,0,1.0,1.0,2,5,100.0,0.42,20,0.0,1,0.42,120,125.90702375607822
4153,16516,38383807,1,1,3.0,5.0,4,7,100.0,0.57,37,4.0,1,0.57,233,233.43784410681718
4154,16518,38396764,0,1,1.0,1.0,2,0,0.0,0.0,20,0.0,0,0.0,189,137.69554354982728
4155,16520,38417080,1,0,1.0,1.0,2,17,99.0,1.3,9,0.0,1,1.3,75,101.8596426965253
4156,16525,38427065,0,1,1.0,1.0,2,4,100.0,0.32,14,1.0,0,0.32,105,119.90697306395114
4157,16527,38447036,0,0,1.0,1.0,2,1,100.0,0.08,28,0.0,1,0.08,105,139.8927273479814
4158,16529,38451135,1,0,1.0,1.0,2,8,100.0,0.62,14,0.0,1,0.62,195,114.04491993855038
4159,16545,38486013,0,0,1.0,1.0,2,5,100.0,0.4,20,1.0,1,0.4,120,126.66292347675588
4160,16548,38507250,0,1,1.0,1.0,2,2,100.0,0.17,9,1.0,0,0.17,150,113.86666776688794
4161,16555,38537935,0,0,2.0,2.0,4,5,96.0,0.48,11,0.0,1,0.48,120,180.1995960704695
4162,16557,38538821,0,0,0.0,1.0,2,4,100.0,0.36,17,0.0,0,0.36,80,101.46439746834545
4163,16558,38539547,0,0,1.0,1.0,4,1,40.0,0.08,27,0.0,0,0.08,170,191.4627050722006
4164,16562,38562331,0,0,1.0,0.0,2,10,84.0,0.77,11,1.0,1,0.77,110,114.04217733547726
4165,16569,38591607,0,0,2.0,3.0,2,7,100.0,0.53,12,3.0,0,0.53,175,131.50253053680444
4166,16575,38603994,0,1,2.0,2.0,4,1,0.0,0.08,8,0.0,0,0.08,200,187.1972380547498
4167,16579,38613858,0,0,1.0,1.0,2,0,0.0,0.0,10,1.0,1,0.0,250,122.73448397279735
4168,16586,38631602,0,0,1.0,1.0,2,10,93.0,0.81,23,2.0,1,0.81,44,129.06620995018517
4169,16590,38634976,1,1,1.0,1.0,2,7,100.0,0.57,20,0.0,1,0.57,150,124.71562640168393
4170,16598,38668213,0,0,2.0,2.0,4,3,93.0,0.28,8,0.0,0,0.28,300,177.1737433955273
4171,16605,38697044,0,1,1.0,1.0,2,5,100.0,0.4,24,1.0,0,0.4,100,133.66147743977854
4172,16606,38697342,0,1,1.0,1.0,2,9,100.0,0.73,14,0.0,1,0.73,70,116.67177044075206
4173,16608,38698484,0,0,3.0,3.0,5,0,0.0,0.0,14,0.0,1,0.0,200,237.95757775947106
4174,16611,38711070,0,1,3.0,3.0,4,11,91.0,0.87,35,1.0,1,0.87,750,232.63157919409952
4175,16612,38715565,0,0,1.0,1.0,2,5,92.0,0.42,4,40.0,0,0.42,100,127.87114348362367
4176,16614,38719489,0,1,2.0,3.0,4,5,92.0,0.43,17,17.0,1,0.43,600,199.73735231440202
4177,16616,38726173,1,1,1.0,2.0,3,26,97.0,2.27,32,0.0,1,2.27,100,152.2521482890379
4178,16617,38726681,0,1,1.0,1.0,2,1,100.0,0.1,13,1.0,0,0.1,137,120.14067902705588
4179,16619,38744236,0,1,1.0,1.0,2,2,100.0,0.17,14,0.0,1,0.17,180,120.83999229406052
4180,16627,38767966,0,1,1.0,2.0,3,7,89.0,0.56,12,1.0,0,0.56,196,138.70000178709984
4181,16630,38774095,0,1,1.0,1.0,2,9,89.0,0.77,17,1.0,0,0.77,45,121.73357802628425
4182,16632,38789933,0,0,3.0,4.0,4,0,0.0,0.0,16,0.0,0,0.0,195,214.07557229222533
4183,16634,38791842,1,1,1.0,0.0,2,12,95.0,1.07,14,0.0,0,1.07,150,114.30653372825573
4184,16637,38819314,1,0,2.0,2.0,4,8,100.0,0.63,27,0.0,1,0.63,400,199.92333976777718
4185,16646,38844277,0,0,1.0,2.0,3,3,100.0,0.25,33,0.0,1,0.25,147,168.435552156062
4186,16650,38848878,0,0,1.0,1.0,2,0,0.0,0.0,15,0.0,0,0.0,95,128.88586873408897
4187,16654,38869887,1,1,1.0,2.0,3,13,100.0,1.14,30,1.0,0,1.14,140,157.71181930012034
4188,16656,38872272,0,1,1.0,1.0,2,2,100.0,0.21,18,2.0,0,0.21,125,127.13872391983385
4189,16657,38873817,0,1,1.0,0.0,2,1,80.0,0.1,13,1.0,0,0.1,66,123.49883430697759
4190,16668,38900036,0,1,1.0,1.0,2,1,100.0,0.09,9,0.0,0,0.09,80,113.8640281097309
4191,16670,38901758,0,1,1.0,0.0,1,1,100.0,0.08,11,1.0,0,0.08,149,94.80382015271044
4192,16672,38906001,1,1,1.0,1.0,2,12,100.0,0.99,22,3.0,0,0.99,75,125.9294386796272
4193,16675,38928263,0,1,2.0,2.0,4,1,100.0,0.09,14,1.0,1,0.09,175,189.3515448670953
4194,16679,38967864,0,0,1.0,1.0,2,0,0.0,0.0,11,1.0,0,0.0,125,123.77499759860423
4195,16687,38989121,0,1,1.0,1.0,1,4,100.0,0.38,23,0.0,0,0.38,51,107.34344856522118
4196,16688,38989979,0,1,2.0,2.0,4,1,100.0,0.1,16,0.0,0,0.1,275,191.12681621644225
4197,16692,38993867,0,1,1.0,1.0,2,7,100.0,0.59,23,0.0,0,0.59,145,130.23530597716007
4198,16694,39003650,0,0,1.0,1.0,2,5,92.0,0.42,13,1.0,0,0.42,83,116.70374795540846
4199,16695,39012820,1,0,1.0,1.0,2,13,98.0,1.07,25,1.0,0,1.07,139,126.88948819038539
4200,16707,39040034,0,1,1.0,1.0,2,5,100.0,0.43,20,0.0,0,0.43,170,127.12706851439765
4201,16709,39042820,0,0,1.0,1.0,2,2,100.0,0.18,14,1.0,0,0.18,160,119.33064945050664
4202,16712,39050754,0,1,1.0,1.0,2,1,100.0,0.08,18,2.0,0,0.08,180,128.07571489611956
4203,16715,39059211,0,1,0.0,2.0,3,1,80.0,0.08,15,2.0,0,0.08,153,127.67133194624617
4204,16716,39059213,0,1,1.0,1.0,2,6,100.0,0.5,12,1.0,1,0.5,144,116.15913190411491
4205,16717,39066879,0,1,1.0,1.0,1,1,100.0,0.12,39,1.0,0,0.12,48,132.8210774485537
4206,16723,39076533,0,1,1.0,0.0,2,2,100.0,0.18,16,1.0,0,0.18,96,125.72962368381783
4207,16724,39078859,0,1,3.0,3.0,4,2,90.0,0.16,8,4.0,1,0.16,110,201.15925386211268
4208,16728,39083924,0,0,2.0,2.0,2,2,100.0,0.27,23,2.0,0,0.27,250,150.58860528620363
4209,16735,39098438,0,1,1.0,1.0,2,3,93.0,0.25,12,41.0,0,0.25,141,142.8237977157094
4210,16736,39106557,0,1,3.0,3.0,5,2,100.0,0.16,24,1.0,1,0.16,420,245.98036011066847
4211,16737,39108383,0,0,1.0,1.0,1,3,100.0,0.25,12,2.0,0,0.25,51,92.07848588752239
4212,16742,39127281,0,1,3.0,4.0,4,3,80.0,0.25,17,17.0,1,0.25,660,220.30744715628936
4213,16744,39143510,0,0,1.0,1.0,2,1,100.0,0.09,25,0.0,1,0.09,120,135.56042432589595
4214,16747,39147469,1,0,1.0,1.0,2,11,100.0,0.91,29,1.0,0,0.91,70,133.67241675337954
4215,16748,39148344,0,1,2.0,5.0,8,27,85.0,2.26,17,1.0,1,2.26,220,271.0170238752244
4216,16749,39149225,0,0,1.0,1.0,2,3,100.0,0.25,24,0.0,0,0.25,123,132.52594330908497
4217,16751,39151230,0,0,2.0,2.0,2,2,100.0,0.16,12,0.0,0,0.16,70,134.31960197020797
4218,16754,39165981,0,0,2.0,3.0,4,1,0.0,0.08,11,0.0,0,0.08,150,187.9962832392289
4219,16762,39194258,1,1,2.0,2.0,4,9,100.0,0.77,33,0.0,0,0.77,350,208.80277914015875
4220,16766,39199468,0,1,1.0,1.0,1,8,90.0,0.67,8,4.0,1,0.67,35,87.29289826739722
4221,16779,39240119,0,0,2.0,2.0,4,1,100.0,0.11,23,0.0,0,0.11,130,199.4436265919726
4222,16783,39250366,0,1,1.0,1.0,2,0,0.0,0.0,5,2.0,1,0.0,160,117.88051077259217
4223,16786,39256004,0,1,1.0,1.0,2,6,100.0,0.62,24,0.0,0,0.62,60,131.54490363479516
4224,16790,39268135,0,0,1.0,0.0,2,0,0.0,0.0,20,6.0,1,0.0,74,142.05684001683932
4225,16804,39295517,0,0,0.0,1.0,2,2,0.0,0.16,26,1.0,1,0.16,131,124.31548834473293
4226,16805,39299321,0,1,1.0,1.0,1,4,100.0,0.45,10,1.0,0,0.45,25,88.87375388331562
4227,16807,39304988,1,0,1.0,1.0,2,9,98.0,0.82,22,0.0,0,0.82,99,123.90031109351736
4228,16813,39315635,0,0,2.0,2.0,2,2,100.0,0.19,21,2.0,0,0.19,500,148.26567570659006
4229,16820,39333226,0,0,0.0,1.0,1,0,0.0,0.0,11,2.0,0,0.0,99,79.73295728936148
4230,16824,39338139,0,1,1.0,1.0,1,3,93.0,0.25,8,2.0,0,0.25,58,88.539868088923
4231,16825,39349617,0,1,1.0,1.0,1,3,93.0,0.25,14,3.0,0,0.25,84,97.75961028288819
4232,16831,39354887,0,1,1.0,2.0,4,7,97.0,0.61,25,0.0,0,0.61,120,180.29919392207313
4233,16834,39358820,0,1,1.0,1.0,2,7,97.0,0.64,13,1.0,1,0.64,100,116.83601538143098
4234,16836,39362311,0,1,4.0,6.0,4,0,0.0,0.0,30,3.0,1,0.0,240,254.5722936365799
4235,16839,39362722,0,0,1.0,1.0,2,23,93.0,1.93,32,1.0,1,1.93,150,133.11871311070507
4236,16843,39375641,0,0,2.0,2.0,4,3,100.0,0.26,27,0.0,0,0.26,199,204.0611941225941
4237,16845,39377872,0,0,2.0,2.0,3,3,87.0,0.27,8,40.0,0,0.27,175,177.94621522927883
4238,16850,39382600,0,0,2.0,1.0,2,0,0.0,0.0,19,0.0,1,0.0,175,155.2588142852115
4239,16855,39392530,0,1,2.0,2.0,4,7,86.0,0.62,21,1.0,1,0.62,600,196.5461096272307
4240,16857,39406158,0,1,1.0,1.0,2,3,100.0,0.26,24,0.0,0,0.26,130,134.13674270663287
4241,16859,39415440,0,1,1.0,1.0,2,7,100.0,0.67,13,0.0,1,0.67,35,115.79882743485452
4242,16861,39435283,0,1,1.0,1.0,1,0,0.0,0.0,9,2.0,0,0.0,49,98.73605598148515
4243,16866,39460116,0,0,2.0,2.0,4,0,0.0,0.0,11,0.0,0,0.0,150,190.47185857456975
4244,16867,39462294,0,1,4.0,2.0,6,2,90.0,0.18,29,1.0,0,0.18,349,299.9084020752071
4245,16877,39497428,1,1,1.0,1.0,2,2,100.0,0.17,25,1.0,1,0.17,535,135.52024314572742
4246,16887,39534097,0,1,1.0,1.0,2,2,100.0,0.25,11,0.0,0,0.25,85,115.63544346703547
4247,16892,39557706,0,0,1.0,1.0,2,19,91.0,1.68,24,0.0,1,1.68,65,123.10513736499563
4248,16893,39565991,0,0,1.0,1.0,2,3,100.0,0.37,22,1.0,0,0.37,90,129.4983695561731
4249,16895,39567415,0,1,1.0,1.0,2,0,0.0,0.0,14,1.0,0,0.0,200,129.77043869042706
4250,16896,39570459,0,0,1.0,1.0,2,2,80.0,0.21,14,40.0,0,0.21,135,144.72693852512515
4251,16899,39573172,0,1,1.0,1.0,2,0,0.0,0.0,24,1.0,0,0.0,160,144.1067571352138
4252,16900,39575218,0,1,1.0,1.0,1,1,100.0,0.13,10,1.0,0,0.13,80,91.20562412360948
4253,16910,39620718,0,0,2.0,1.0,2,3,100.0,0.3,10,0.0,0,0.3,195,132.34710472518765
4254,16911,39625570,1,1,3.0,3.0,6,15,97.0,1.46,34,0.0,1,1.46,630,273.2125819392536
4255,16914,39642322,1,0,1.0,1.0,1,4,95.0,0.43,21,0.0,0,0.43,36,101.13824422696109
4256,16915,39644426,0,1,1.0,2.0,4,4,100.0,0.36,30,1.0,1,0.36,182,190.13943751676385
4257,16925,39663185,0,0,1.0,2.0,3,2,100.0,0.21,25,2.0,0,0.21,199,158.16097141515922
4258,16927,39664481,0,0,1.0,1.0,2,4,100.0,0.37,17,0.0,0,0.37,75,121.65525134219604
4259,16932,39669557,0,0,1.0,1.0,2,1,100.0,0.11,14,1.0,0,0.11,142,119.8907651735489
4260,16935,39681240,0,1,2.0,2.0,4,4,95.0,0.4,27,1.0,0,0.4,185,205.73526763932858
4261,16938,39683793,0,0,2.0,2.0,3,3,100.0,0.29,20,0.0,1,0.29,140,169.7754292133356
4262,16951,39736833,0,1,1.0,1.0,2,2,100.0,0.21,13,1.0,1,0.21,80,119.80763069622478
4263,16962,39765716,0,1,3.0,3.0,6,15,83.0,1.36,20,17.0,0,1.36,361,266.686775849486
4264,16966,39767262,0,1,1.0,1.0,2,1,100.0,1.0,11,17.0,1,1.0,361,121.6257535885598
4265,16968,39767929,0,1,2.0,2.0,4,3,80.0,0.29,12,17.0,1,0.29,361,196.4359433127866
4266,16970,39788807,0,1,0.0,4.0,3,11,95.0,1.01,26,3.0,1,1.01,70,132.84436440476253
4267,16978,39812253,0,1,1.0,1.0,2,3,87.0,0.28,11,17.0,1,0.28,361,127.26174779327036
4268,16981,39827217,0,1,2.0,1.0,2,1,100.0,0.12,11,0.0,0,0.12,195,136.77893913505565
4269,16986,39832577,0,1,1.0,1.0,2,0,0.0,0.0,21,1.0,0,0.0,80,139.8190147271796
4270,17003,39878804,0,0,1.0,2.0,4,4,95.0,0.38,26,1.0,0,0.38,300,182.57960343344251
4271,17004,39881245,0,1,1.0,1.0,2,1,100.0,0.12,14,0.0,1,0.12,109,121.29265899579727
4272,17021,39914987,1,1,2.0,2.0,4,3,100.0,0.3,22,1.0,0,0.3,229,197.191159019849
4273,17027,39934996,0,0,2.0,2.0,2,0,0.0,0.0,13,0.0,1,0.0,190,144.81938414844484
4274,17030,39936732,1,1,1.0,1.0,2,0,0.0,0.0,25,2.0,0,0.0,61,144.43135390310653
4275,17035,39957137,0,1,1.0,1.0,2,0,0.0,0.0,21,0.0,1,0.0,120,139.61866216569513
4276,17036,39961642,0,1,2.0,2.0,4,1,100.0,0.11,18,0.0,0,0.11,250,193.97638859394453
4277,17039,39969190,0,1,1.0,1.0,2,4,95.0,0.4,19,0.0,0,0.4,120,126.37378842776204
4278,17042,39982218,0,1,1.0,1.0,2,10,98.0,0.99,12,1.0,0,0.99,115,112.4309368775792
4279,17049,39992171,0,1,2.0,2.0,3,2,100.0,0.2,9,4.0,1,0.2,210,158.81765050880716
4280,17053,40000217,0,1,2.0,1.0,3,1,100.0,0.12,32,1.0,0,0.12,125,191.98811983936025
4281,17055,40002616,0,0,1.0,1.0,2,2,90.0,0.2,22,1.0,0,0.2,140,131.45721908717354
4282,17058,40006649,1,1,1.0,1.0,2,17,98.0,1.55,35,2.0,1,1.55,160,140.52277502212803
4283,17059,40007596,0,1,1.0,1.0,2,1,0.0,0.14,31,1.0,0,0.14,130,153.16928231506455
4284,17064,40021474,0,1,1.0,2.0,4,1,100.0,0.09,23,0.0,0,0.09,129,181.07983735326735
4285,17068,40032740,0,1,2.0,2.0,4,7,100.0,0.64,13,1.0,1,0.64,179,183.9368078183257
4286,17073,40055910,1,1,1.0,2.0,2,7,100.0,0.83,2,5.0,0,0.83,100,98.06255853943853
4287,17076,40059726,0,0,1.0,2.0,2,0,0.0,0.0,28,0.0,0,0.0,120,145.71805866330305
4288,17078,40073579,0,1,1.0,1.0,2,1,100.0,0.1,13,2.0,0,0.1,165,120.82606874270205
4289,17081,40075476,0,0,1.0,1.0,2,3,87.0,0.31,22,1.0,0,0.31,145,130.88880540119743
4290,17083,40078744,0,1,0.0,2.0,4,39,94.0,3.7,25,0.0,0,3.7,129,137.78525177741915
4291,17088,40100113,1,1,1.0,1.0,2,9,100.0,0.96,15,0.0,0,0.96,73,114.48900539445347
4292,17100,40129013,0,0,2.0,2.0,4,3,100.0,0.3,22,1.0,0,0.3,150,197.28237146497503
4293,17108,40151719,0,1,2.0,2.0,4,2,100.0,0.24,20,1.0,0,0.24,165,196.54271446018862
4294,17113,40154246,0,1,1.0,1.0,2,3,100.0,0.32,31,1.0,0,0.32,130,144.42773682665023
4295,17116,40166365,0,1,2.0,2.0,4,0,0.0,0.0,10,1.0,0,0.0,129,191.35580958898174
4296,17120,40171341,0,1,1.0,1.0,3,6,97.0,0.6,26,0.0,0,0.6,112,159.29139180403922
4297,17121,40171565,0,1,1.0,1.0,4,3,100.0,0.28,24,1.0,0,0.28,95,183.61421172599506
4298,17124,40174261,0,1,1.0,2.0,4,2,100.0,0.21,13,1.0,0,0.21,280,166.50762639079124
4299,17134,40222708,0,1,2.0,2.0,4,5,96.0,1.55,20,0.0,1,1.55,92,187.7277256861177
4300,17136,40228371,0,1,1.0,1.0,2,9,98.0,0.88,22,1.0,1,0.88,130,127.98513402356696
4301,17138,40245488,0,1,1.0,1.0,2,4,100.0,0.45,20,0.0,0,0.45,165,127.11715346166179
4302,17139,40247038,1,1,1.0,1.0,2,2,100.0,0.19,18,0.0,0,0.19,80,124.36116222150392
4303,17149,40274687,0,1,3.0,2.0,4,2,100.0,0.26,14,0.0,1,0.26,179,207.80824381953175
4304,17154,40289596,0,1,1.0,0.0,2,0,0.0,0.0,8,1.0,0,0.0,110,123.07083462978851
4305,17166,40322229,0,1,1.0,1.0,2,0,0.0,0.0,23,1.0,0,0.0,69,142.71088400714115
4306,17168,40325724,0,0,1.0,2.0,4,6,100.0,0.59,27,0.0,0,0.59,125,181.5237699989084
4307,17170,40335193,1,0,1.0,2.0,2,0,0.0,0.0,22,1.0,1,0.0,120,136.41391866280023
4308,17171,40335248,0,1,1.0,1.0,2,3,93.0,0.32,27,2.0,0,0.32,95,139.83977688478106
4309,17173,40338621,0,1,1.0,1.0,2,2,60.0,0.2,19,1.0,1,0.2,110,131.47634934619515
4310,17175,40338798,0,1,1.0,1.0,2,2,100.0,0.26,17,0.0,0,0.26,75,124.21101741830766
4311,17177,40343136,0,0,1.0,1.0,2,1,80.0,0.11,12,2.0,0,0.11,100,119.16014143194108
4312,17182,40351915,0,1,2.0,2.0,4,34,95.0,3.57,14,1.0,1,3.57,193,164.5631253686406
4313,17183,40362079,0,1,0.0,1.0,3,2,80.0,0.2,15,2.0,1,0.2,75,129.15208903004333
4314,17197,40386173,0,1,1.0,1.0,2,5,76.0,0.52,9,9.0,1,0.52,96,118.57703276550396
4315,17204,40399831,0,1,2.0,2.0,4,0,0.0,0.0,11,0.0,0,0.0,175,192.18362505873347
4316,17205,40411250,0,0,2.0,3.0,4,1,100.0,0.12,9,0.0,0,0.12,200,177.4999635155727
4317,17209,40427718,1,1,1.0,1.0,2,27,96.0,2.68,12,1.0,1,2.68,178,98.9538587681551
4318,17214,40443681,0,1,1.0,1.0,1,0,0.0,0.0,19,0.0,1,0.0,75,112.2987035023125
4319,17215,40445837,0,1,1.0,1.0,2,6,97.0,0.63,8,1.0,1,0.63,149,109.8518473125112
4320,17216,40446107,0,1,2.0,2.0,4,3,100.0,0.31,13,0.0,0,0.31,127,185.37622855791176
4321,17222,40461499,1,1,1.0,1.0,2,17,96.0,2.23,29,6.0,1,2.23,96,130.03562535265849
4322,17224,40461558,1,1,1.0,2.0,4,55,95.0,5.39,30,6.0,1,5.39,118,155.21879453238523
4323,17226,40461718,1,1,1.0,2.0,4,0,0.0,0.0,30,6.0,1,0.0,230,201.59580271900234
4324,17227,40461904,0,1,1.0,1.0,2,6,100.0,0.61,15,1.0,0,0.61,80,119.3873413289307
4325,17232,40465053,0,1,1.0,1.0,2,4,90.0,0.4,9,1.0,1,0.4,110,113.46248049918307
4326,17237,40479293,0,0,3.0,2.0,3,0,0.0,0.0,16,0.0,1,0.0,450,193.82559914985063
4327,17243,40486425,0,1,1.0,1.0,4,1,100.0,0.1,13,0.0,0,0.1,230,168.5662897130266
4328,17259,40505775,0,0,1.0,1.0,2,0,0.0,0.0,4,1.0,0,0.0,80,113.81724166890734
4329,17262,40518881,1,1,1.0,1.0,2,2,100.0,0.21,25,1.0,0,0.21,125,134.89447051950245
4330,17269,40534368,0,0,0.0,1.0,2,1,100.0,0.11,24,1.0,1,0.11,150,114.48054379505469
4331,17270,40535458,0,1,2.0,2.0,3,0,0.0,0.0,30,1.0,1,0.0,300,195.9801179597311
